"id","question","question_concept","choices","gold_answer","M_output","M_confidence","M_Correctness","P_output","P_confidence","P_Correctness","Q_output","Q_confidence","Q_Correctness","M_output_d1","M_confidence_d1","M_Correctness_d1","P_output_d1","P_confidence_d1","P_Correctness_d1","Q_output_d1","Q_confidence_d1","Q_Correctness_d1","M_output_d2","M_confidence_d2","M_Correctness_d2","P_output_d2","P_confidence_d2","P_Correctness_d2","Q_output_d2","Q_confidence_d2","Q_Correctness_d2","M_output_d3","M_confidence_d3","M_Correctness_d3","P_output_d3","P_confidence_d3","P_Correctness_d3","Q_output_d3","Q_confidence_d3","Q_Correctness_d3","M_output_d4","M_confidence_d4","M_Correctness_d4","P_output_d4","P_confidence_d4","P_Correctness_d4","Q_output_d4","Q_confidence_d4","Q_Correctness_d4"
"a21240dbb4ec426a273f29867279675a","Where can the legs of a stool be built?","stool","  A) jail
  B) internet cafe
  C) blacksmith's shop
  D) building
  E) bar","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"014985faaf2e1bfe89c0f59f2c6d7868","How might people perceive someone they are scared of?","people","  A) human
  B) happy
  C) dangerous
  D) strange
  E) weird","C","C","0.9","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.95","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.98","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.99","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.99","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT"
"450f53796fbebcda80033c5ba18568fb","Where would a ticket help you to get to a different country?","ticket","  A) train station
  B) baseball stadium
  C) lottery
  D) movie
  E) bus","A","E","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"88aead3f822edc2bb05a62bef6553af4","What happens when someone is playing too aggressively?","playing","  A) get hungry
  B) laughter
  C) injury
  D) having fun
  E) feeling happy","C","C","0.9","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.95","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.98","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.99","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT","C","0.99","CORRECT","C","0.9","CORRECT","","0.5","INCORRECT"
"46ca6bd9f49dbd1c50f741d57e992f2c","What are students trying to do?","students","  A) study philosophy
  B) become adult
  C) ask questions
  D) further education
  E) study together","D","D","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"532d0f4930a53a1f634d5f4e88c9229d","Where do farmers keep toothpicks?","toothpick","  A) mouth
  B) grocery store
  C) constructing models
  D) shed
  E) box","A","E","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"845aeda340c18bda551ff0ccdf8d36ff","The detective had to analyse all the clues, every little thing at the scene he had to what?","analyse","  A) look at
  B) write down
  C) learn new
  D) think about
  E) discovery of new","A","D","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"219c5eefed43767ce7fc127c1a9bf372","A person with brown skin may share that skin with whom?","skin","  A) finger
  B) good health
  C) own family
  D) friends
  E) people","C","E","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"d16ad1b3e6f6cf7640e195a79814e44d","If I screw a chain ring onto something, what am I fixing?","screw","  A) necklace
  B) wall outlet fixture
  C) tool box
  D) computer
  E) motorcycle","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"0033056483ba6423535f0d693d09c4cf_1","Where would you put a dictionary while you're using it?","dictionary","  A) library
  B) study area
  C) table
  D) classroom
  E) shelf","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"e440c72b49b7e849097c7b84941f757d","A common saying, Sam thought, was to go forth, also this.","forth","  A) reverse
  B) backwards
  C) back and
  D) back and
  E) tally back","D","B","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"86ba68d1d1eee1e96b9c91e647b683ff","Someone who is awake is likely to know what's going on because they are this?","awake","  A) alert
  B) deep sleep
  C) drink coffee
  D) open eyes
  E) conscious","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"5ce460f91deb51a4a75f27b02055400f","Where would you find some swords in your house?","sword","  A) sheath
  B) sword closet
  C) collection
  D) container called scabbard
  E) museum","C","D","0.8","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.85","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"e1f9e9a9768c9404e1d87cbeb46dbe46","Bill did not abandon the fight, but did what to the enemy?","abandon","  A) arrogate
  B) retain
  C) embrace
  D) smile
  E) engage","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"019723372ddd53350d4a7e5c295b3f3d","A shower is an expected amenity when you reserve a what?","shower","  A) gy mnasiu m
  B) motel room
  C) seashore
  D) bath room
  E) locker room","B","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"1760e62a728c0ad47d6e335e86b79959","What do humans do when in a race?","humans","  A) lay eggs
  B) eat fruit
  C) wrestle
  D) compete with each other
  E) draw pictures","D","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"ffb12644111a2dafcf8046dd9e3d90c7","The garage had light sensors and automatic doors, what kind of house was it?","garage","  A) modern house
  B) building
  C) townhouse
  D) neighbor's house
  E) downtown","A","A","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"7c85b1f41772249434e239133d5ec29d","Where would you find people gathered near liquid in a workplace?","people","  A) water cooler
  B) opera
  C) hospital
  D) hockey game
  E) beach","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"17d74e68f303b16a0be1eac1bd83b75c","Where can you store you tent and keep it on your person?","tent","  A) sleep in while camping
  B) camp ground
  C) woods
  D) bag
  E) backpack","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"a406fbf1b10901edf09bab84f93e1934","What happens to people playing games?","playing games","  A) winning
  B) entertainment
  C) happiness
  D) cheating
  E) relaxation","C","B","0.8","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.95","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.98","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.99","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT","B","0.99","INCORRECT","B","0.9","INCORRECT","","0.5","INCORRECT"
"7a91e4eaeae10587d4e2825059653676","Billy went away because his parents were fighting and he didn't want to stay where?","away","  A) home team
  B) present
  C) at home
  D) come back
  E) charming","C","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"42d7d7be21fa10c33349698467034f8c","Where could you find a fox hunting when not in a forest?","fox","  A) open meadow
  B) arctic tundra
  C) beach
  D) great outdoors
  E) england","A","A","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"72ef2d003d1e0b0fb5c0b7e8ed4a1435","Lindy was a senior.  He lived with his children because he didn't want to go where?","senior","  A) republican party
  B) old people's home
  C) office
  D) park
  E) high school or college","B","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"8880e7de8b2393d5bc9ce6c25c9de663","What could be happening near you if the ground is getting wet?","getting wet","  A) solidifying
  B) melting
  C) getting cold
  D) feeling cold
  E) skin rash","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"c069068d43d4121fc6109d97b8ba95fb","Where do most people keep magazines?","magazines","  A) bookstore
  B) library
  C) doctor
  D) home
  E) table","E","D","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"c71eb7cd83924eb47dfdc9c8994fdd5a","What cuisine is joked about eating small dogs?","small dog","  A) backpack
  B) dog show
  C) chinese food
  D) french
  E) good hands","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"f024f923d78e5c0a4c0c4baa3ddccf05","Why might a person go to get counseling?","person","  A) to be heard
  B) receive gifts
  C) understand themselves
  D) good things in life
  E) acknowledgment","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"e3b05b99436effba6ae8badb4639e14c","A water spout was seen in the ocean off the coast of what?","water spout","  A) florida
  B) basement
  C) sink
  D) beach
  E) fountain","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"59050527783813c65767457d82102384","How can buildings like the Empire State building be described?","buildings","  A) small
  B) underground
  C) high
  D) huge
  E) tall","E","E","0.9","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.95","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.98","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.99","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT","E","0.99","CORRECT","E","0.9","CORRECT","","0.5","INCORRECT"
"0a0d0c29bd60c8e15d0ac8986423c359","The rowdy frat boys shouted they would have fun and do what tonight?","have fun","  A) do enjoy
  B) get laid
  C) enjoyable
  D) work less
  E) enjoy living","B","B","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"f82c73e2c114c3cb73242c615ada8121","What might someone do who is having fun?","having fun","  A) being happy
  B) glee
  C) smoke
  D) stress relief
  E) may laugh","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"1920e87f7445e9c82137012d57d7a947","what is the goal of going jogging?","going jogging","  A) heavy breathing
  B) feel pride
  C) getting tired
  D) lose weight
  E) run away","D","D","0.8","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.85","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"77e89459b707580181a431f55ca1fcfd","John was stuck in his house.  He couldn't get out the door.  He was very frightened when the smoke detectors went off, but luckily it was a false alarm.  Why might he be stuck?","house","  A) fire
  B) belong to
  C) winter storm
  D) face south
  E) burn down","C","A","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"36efbe609b3f4e70bc2645d7d0ff7039","The master control for the Tardis is where in the main room?","master control","  A) nuclear power plant
  B) center
  C) basement
  D) main office
  E) bowel of the ship","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"396f656f502dbb970e05718dddb66e98","The old barn was beyond repair, they had to destroy it before they could what a new one?","destroy","  A) make
  B) raise
  C) entice
  D) build
  E) fix","B","D","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","D","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"9a8fabb23587508c09e6e5f50e64a08a","Where would one find a shopping bag for packing groceries?","shopping bag","  A) supermarket
  B) home
  C) closet
  D) mart
  E) hardware store","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"faa6284c877b6971ef7c1c0e2eed55f3","The lady was getting worked up about the article explaining the uptick in accidents in their area, but her husband was dismissive of it stating that accidents what?","accidents","  A) happen to people
  B) hurt people
  C) happen anytime
  D) happen often
  E) happen anywhere","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"3bcd4b0b209629532c51f3819104d1dc","There was a show on television about a ranger who loved flowers, but the next day it was about a gardener who also loved flowers.  It was a what?","flowers","  A) countryside
  B) anthology
  C) dull read
  D) state park
  E) surface of earth","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"4617e66d3ad9af2263f01296153b7286","They wanted to eat at home but the cupboards were barren, so they had to go what?","eat","  A) cook dinner
  B) eat
  C) go back to work
  D) make food
  E) get food","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"4b863ce352f555d359a634eba3aba11a","How does a flea locomote?","flea","  A) attack
  B) suck blood
  C) stay
  D) lay eggs
  E) jump","E","E","1.0","CORRECT","E","1.0","CORRECT","","0.5","INCORRECT","E","1.0","CORRECT","E","1.0","CORRECT","","0.5","INCORRECT","E","1.0","CORRECT","E","1.0","CORRECT","","0.5","INCORRECT","E","1.0","CORRECT","E","1.0","CORRECT","","0.5","INCORRECT","E","1.0","CORRECT","E","1.0","CORRECT","","0.5","INCORRECT"
"ce900a04df100a03246efa9d8c3a9e33","Where are you likely to find a professional prostitute?","prostitute","  A) new york
  B) whorehouse
  C) street corner
  D) corner of two streets
  E) brother","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"42c6db1afb1944f0b91e34e5b236b693","If I have a vintage, decorative light source in my possession, what is it likely to be?","light source","  A) sun
  B) sky
  C) candle
  D) house
  E) lamp","C","E","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"fa93aa6136d2592a0dba24e72cc78f20","What would you do if you have curiosity about something but cannot leave your house?","curiosity","  A) hear testimony
  B) go somewhere
  C) see exhibits
  D) outdoor concert
  E) surf net","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"43421bedbb69408f17f0bd9a6f13922c","Sam was against Allison's decision.  Joe was the opposite.  What was Joe, regarding that decision?","against","  A) being for
  B) away from
  C) combined
  D) for or
  E) conjunction","A","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","1.0","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"a1ffc07c4d11a255d045df4ee3ca0f2d","Why would you not want to be working with wood?","working","  A) blisters
  B) frustration
  C) being paid
  D) make money
  E) money","A","A","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"e22827c7b297f1d903ecbf4f0f09c9e2","He was good at traditional science but excelled at social science, his favorite subject was what?","science","  A) geography
  B) history studies
  C) math
  D) religion
  E) dancing","B","A","0.9","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT","A","0.95","INCORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"fd272d7673c56e94484618c94ebdfa53","A gentleman is very wealthy and flaunts it, where does he likely live?","gentleman","  A) europe
  B) big house
  C) tuxedo
  D) palace
  E) men's room","B","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","B","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"ec398d60c4a7775e89f2a4516c248619","Where could you find a bookstore?","bookstore","  A) town
  B) carpeting
  C) city
  D) phone book
  E) magazines","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"b910b271ebb1f2c795ac46ac0122d216","John had a lot of respect for Jill, but not many other people did.  She faced a lot of what?","respect","  A) ignoring
  B) being rude
  C) disparagement
  D) contumely
  E) uncertainty","C","C","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","C","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
"f3cce10967ba62bf096b4eac519821bd","If you have trouble beginning work you're suffering from what?","beginning work","  A) sitting down
  B) excitement
  C) tiredness
  D) progress
  E) procrastination","E","E","0.9","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT","E","0.95","CORRECT","","0.5","INCORRECT","","0.5","INCORRECT"
